epoch,train_loss,train_acc,val_loss,val_acc,val_kappa,val_macro_f1,val_f1_W,val_f1_N1,val_f1_N2,val_f1_N3,val_f1_REM
1,0.04821600390526626,0.6911528679179091,0.044580335002970636,0.6822022837192915,0.5899192652401165,0.6616307781487331,0.8072800997529496,0.4254603696552193,0.7327151777236032,0.7111779101714771,0.6315203334404165
2,0.035469941383724654,0.7592130035666257,0.04252820257991488,0.698403718650908,0.6069714917797393,0.6664384673116311,0.8663191930583525,0.4363134819688575,0.7138648306145017,0.7047738102702363,0.6109210206462077
3,0.03335020825896759,0.7658280710986377,0.03906943073435906,0.7299674097562538,0.6452880083992525,0.693337621533656,0.8611975805106385,0.45489670903372353,0.7498484415432944,0.6974418306693015,0.703303545911321
4,0.03188311768373237,0.7713366076126995,0.04391388862616716,0.7225473239165946,0.6337869280152304,0.6919300953107189,0.8170524333611426,0.4350011866198977,0.7866623160371774,0.7166384396781862,0.7042961008571906
5,0.030246022200008334,0.7798596737414488,0.03782749583773216,0.7184903590532014,0.6340217213123569,0.6890898387810598,0.8573893908630427,0.46709892616689125,0.7273927489959288,0.6781992778281567,0.7153688500512793
6,0.02980357323902424,0.7791489797111618,0.03975052646570206,0.7375068063162615,0.6512524815662707,0.7006148860271739,0.8662579177549191,0.46195111909949893,0.7708246914424968,0.727006590091213,0.677034111747742
7,0.028771162045529184,0.7844828392679647,0.03986399827090635,0.7405460267127895,0.6581573624066797,0.7080792841511354,0.8592080043552351,0.4662791535875541,0.7688391906955887,0.7258984144538759,0.720171657663423
8,0.028425633566677204,0.7861661696778343,0.040473711115994584,0.7267532269946511,0.642657517487691,0.6911421690872341,0.8900865984375946,0.456201093729782,0.7030633355212323,0.7283598233332332,0.6779999944143283
9,0.027498495685996202,0.7893815412500731,0.04047109093040531,0.726169485282342,0.6422764558808381,0.693242910175963,0.8478008813968186,0.4326127436397492,0.7534589539189003,0.7257165751570925,0.7066253967672538
10,0.026883503164422343,0.7934426708764544,0.03904130588476418,0.7002674481919221,0.6124838011669144,0.6799607051708288,0.8420714000610302,0.4564181397234715,0.7080511185558522,0.6863738311179596,0.7068890363958307
11,0.026703852840281542,0.7926148921241888,0.0379182667791742,0.7314483841004452,0.6471962178390609,0.6913333604161214,0.8893646494255006,0.478953438392367,0.7142953445951304,0.6556948843517175,0.7183584853158913
12,0.026316976032261158,0.794320733204701,0.03972070887040047,0.7144410012491592,0.6285297089557438,0.6917138830290892,0.8811646643109541,0.44826860438261473,0.6886206560484063,0.7242388901037491,0.7162766002997217
13,0.02588512391493004,0.7967646027012805,0.037642018060686115,0.7239338105762148,0.6396808290733612,0.6982585663413067,0.8582990804420261,0.45959471080839526,0.7343665556051105,0.7072303329112165,0.731802151939785
14,0.025565074092906686,0.7971556159738058,0.038754602016289934,0.7288864065853111,0.6446311825350898,0.703759207762271,0.8817358745435211,0.45503710547075893,0.7235049854275181,0.7289486838070676,0.7295693895624895
15,0.025423770176906415,0.7982782260422148,0.038540872613727094,0.7311817366516127,0.6462982053062505,0.6908357714849706,0.881728974169277,0.45885774761506526,0.7215954267628703,0.6688514869307863,0.7231452219468542
