epoch,train_loss,train_acc,val_loss,val_acc,val_kappa,val_macro_f1,val_f1_W,val_f1_N1,val_f1_N2,val_f1_N3,val_f1_REM
1,0.0470636965197028,0.7040418852670508,0.061022746465967635,0.6156306401023323,0.5079119267183796,0.5888111677310013,0.6968729417702908,0.32189130992890225,0.7319823898153972,0.662780102683857,0.5305290944565592
2,0.035573945973823656,0.7609764628307675,0.05931061281397571,0.6393068040442271,0.5404322431322224,0.5994536946188249,0.8479644888588379,0.3736036686768238,0.6330113760978721,0.5998826727330536,0.5428062667275367
3,0.033452252271744004,0.7699941228749175,0.05525341145574799,0.6877074243459672,0.5910633084406867,0.64086393579903,0.8589654737668216,0.39821811713055416,0.7282674418363043,0.653237919553162,0.5656307267083077
4,0.03188373516824369,0.7759634184799747,0.054780440600266773,0.7419575426238413,0.6528332679717019,0.673017959784986,0.8830646368000957,0.39012703408793586,0.7839917177919843,0.6224855246231131,0.6854208856218009
5,0.030526455330780255,0.7817591238783291,0.05282559339611269,0.7085944207888696,0.6166462960044305,0.6544055665018359,0.881021298686237,0.4155678470693538,0.7243378390493171,0.6433942185237522,0.6077066291805189
6,0.02998414888944042,0.7837215102778017,0.051534894064830895,0.71147514412378,0.6209325750023472,0.6637673606865462,0.8678315111176803,0.399243021605425,0.7517712941208472,0.6720187679852827,0.6279722086034961
7,0.029283864382333068,0.7892372638399129,0.049954690116354235,0.7267071439835988,0.6397884564601739,0.6713428349447004,0.8955707661178771,0.4198331240482882,0.7437826048554067,0.641005259103762,0.6565224205981676
8,0.028597097278844078,0.7910084286574353,0.052195557264627296,0.7451352748427342,0.6587469443897207,0.6747790477013276,0.9034644435748868,0.4049814311667015,0.7758712287023242,0.6286650500030062,0.6609130850597195
9,0.02796630304250035,0.7920205842722399,0.051392704908436455,0.7063471411799751,0.6143331976148905,0.6545681183326977,0.8904344621081384,0.41431046341831235,0.7169458623912575,0.661516136395752,0.5896336673500278
10,0.027460149062201965,0.7949627304263066,0.05683769196623177,0.723611768210412,0.6336940059299575,0.6709789125809085,0.88750530224234,0.4302203706721895,0.7774738872452065,0.6464708788879776,0.6132241238568286
11,0.02701951635288097,0.7971805567500931,0.05165777118721012,0.7330157353379243,0.6470451374820083,0.671256713572906,0.8940592124735274,0.4014946109877944,0.7624131820380842,0.6175334492940457,0.6807831130710784
12,0.02675677321372576,0.7980059344628881,0.054761228115504136,0.7308293469309082,0.6435752255365685,0.6675117161823253,0.9058598637228141,0.41392490076819755,0.7437220668035025,0.629407531782202,0.64464421783491
13,0.02635205410516374,0.7995748401708667,0.051509729974420035,0.7289005414498239,0.6431953970264657,0.6734353540108085,0.9008213425124294,0.43252520084580287,0.739640293886836,0.5981105493584428,0.696079383450531
14,0.02600184568094489,0.801100312491041,0.0563269291247127,0.7356853107641627,0.6483854658189592,0.6835912738604077,0.8951528626935705,0.4367462591716977,0.7694325057594316,0.6394638796664994,0.6771608620108399
15,0.02548063803245341,0.8024759897938706,0.054722184119710804,0.7390623631043123,0.6511507181913818,0.6668165937829491,0.8936176757419946,0.3991919191919192,0.7667310768707211,0.5694447383680328,0.705097558742078
16,0.025272253826497663,0.8045638026432729,0.050089655188222705,0.7281996355289211,0.6405239401359886,0.6691058336982644,0.8950059420566845,0.4067147690011029,0.7519860670590498,0.643116917005072,0.6487054733694125
