epoch,train_loss,train_acc,val_loss,val_acc,val_kappa,val_macro_f1,val_f1_W,val_f1_N1,val_f1_N2,val_f1_N3,val_f1_REM
1,0.050627634627533384,0.6713465909727121,0.04975781037015194,0.6706457315171052,0.570601754835548,0.6214010427323288,0.8022883073416085,0.3884079872063851,0.7148438776557139,0.6559525622086061,0.5455124792493306
2,0.041035012171438776,0.7198335516812792,0.044962487537659815,0.687201483484108,0.5932163090191805,0.6398377209948196,0.840457214941663,0.3967984348845586,0.6959629738106656,0.6760292445166531,0.5899407368205579
3,0.03883433718588572,0.7306885238559128,0.04398739062117182,0.7332830751100482,0.6445062052016336,0.681200984558935,0.8885009731090223,0.42688885185802367,0.7349849166317655,0.7240606319385141,0.631569549257349
4,0.037554606314147976,0.7366760164376812,0.04370541653650193,0.7185179889778517,0.6251593811561231,0.6545027136860152,0.9017881998133088,0.39899890004316285,0.663421539510607,0.6585065944285973,0.6497983346344002
5,0.03645036891458188,0.7403351640968793,0.0416569462144999,0.7288932792624172,0.6402157805586205,0.6778291171132487,0.8501712378511506,0.4161131347760874,0.7648987761197013,0.7080840980280231,0.649878338791281
6,0.03577320505220291,0.7439825545589931,0.04143517272111295,0.7355732903538872,0.6482377105910513,0.6883594127476258,0.8599687183733554,0.4249171563574163,0.7727517474319973,0.7253985272587746,0.6587609143165853
7,0.03477877596851678,0.7483608507731757,0.0400703218221793,0.7278235589754255,0.6411694484394721,0.6795436087398422,0.865579043387333,0.43435671725238223,0.7397674229955414,0.7064293471087967,0.6515855129551577
8,0.03423112819367407,0.7518009506533643,0.04165571420023998,0.7223280822155211,0.6343014787582673,0.6744443514459922,0.8749943251464112,0.43876667154579346,0.7218930047534488,0.7100096650428093,0.6265580907414986
9,0.033829768689702125,0.75356620981558,0.04053080755858154,0.7423884787355725,0.6557254033869061,0.6851916822622381,0.8818411024911581,0.42232759944708953,0.7566973093472363,0.7188111242392049,0.6462812757865016
10,0.03317196182477398,0.755796298162518,0.039676388539703136,0.7336812415514193,0.6470050931372171,0.679038726739396,0.8849814462126763,0.4488545978013687,0.7320628985813143,0.6826682677032502,0.6466264233983706
11,0.032942540793204404,0.7570177869595889,0.039147652738130215,0.7453649786835812,0.6616002251506204,0.6936223417745074,0.889380130839107,0.4585579286858071,0.746352741370205,0.705153376874015,0.668667531103403
12,0.03262204915808696,0.7588075402823967,0.03920905355281188,0.7291359051679318,0.6415990213010259,0.6796440733364942,0.8754939629029689,0.4490902260525527,0.736644709017008,0.6800693348879538,0.6569221338219882
13,0.032233191510300345,0.7597552543473636,0.038780656179196855,0.7632924335378323,0.6808959672522148,0.7055757234785729,0.8902900409426747,0.43936461210060623,0.7856840887190714,0.7289581115856698,0.6835817640448417
14,0.03158682151941129,0.7632314656185966,0.03975653586107523,0.7597591937887768,0.6769835902198215,0.6978218376549487,0.9004148922559538,0.4260167520949815,0.7709484053616824,0.7140295479971979,0.6776995905649279
15,0.031421237241971954,0.7636375088178978,0.039254487107248444,0.7459507469411806,0.661134105901056,0.6852334205585591,0.906308913304562,0.4468254984521057,0.717722439865083,0.6701769003148044,0.6851333508562399
16,0.031153464029800296,0.7652489446515951,0.039434876916214424,0.7299889951821428,0.6436491504121837,0.6814832989052766,0.8641057350639078,0.42702166363486027,0.7494388141378989,0.6877989874034766,0.6790512942862393
17,0.030874299380956184,0.7665138231045718,0.040546725246647784,0.7667368548750476,0.684908441569704,0.7077727934736405,0.9041351090342118,0.4454416106228113,0.7725627667339007,0.724000552624827,0.6927239283524517
18,0.0306449361185416,0.767268383217441,0.03880231269498036,0.7503773699351842,0.6664700935231154,0.6948909818461815,0.8998618755205449,0.45545857230386,0.7501855724247211,0.6965288651770729,0.6724200238047086
19,0.030363302176809555,0.768744051418142,0.039723285170527846,0.7516580881078645,0.6676329882090797,0.6864571804820315,0.90250612787904,0.4214941931010574,0.750329012975901,0.6880722467286948,0.669884321725464
20,0.030118336544732765,0.7692206377999485,0.03982782944198436,0.7518383244948182,0.6670753941847116,0.694283081599747,0.9005863724786497,0.4511463820301188,0.7493968896896265,0.6960633671709874,0.6742223966293527
21,0.029905744839890513,0.7709226320445206,0.03898438353659356,0.7477851720910887,0.6637034530064164,0.6854851291291926,0.8899949036035252,0.4228769353445412,0.7547437065508119,0.691192930514686,0.668617169632398
22,0.029634223444448448,0.7715663385848813,0.03830951271476792,0.7488960521299088,0.6655409317979634,0.694775763362447,0.9028767894951536,0.46074043729837677,0.7338759462125302,0.6900937203705054,0.6862919234356689
23,0.029559354677772837,0.7719196143639356,0.03789886151157375,0.7524752174967939,0.6695473897135599,0.6953291315035076,0.9041137989548583,0.4609906541716676,0.7362428181589652,0.6840337781261692,0.6912646081058779
24,0.029302827091615725,0.7733013649545948,0.03996233888446132,0.762433711136529,0.6802083747518732,0.7011168184298131,0.9036078549292155,0.4479213541486379,0.7668825594556652,0.704574380103898,0.682597943511649
25,0.029070300972830313,0.7750578062189973,0.038732138242196026,0.759107569928252,0.6768874674421889,0.7016538388009919,0.9053731390151318,0.4589862988352287,0.7514160442755249,0.697053039483901,0.695440672395173
