epoch,train_loss,train_acc,val_loss,val_acc,val_kappa,val_macro_f1,val_f1_W,val_f1_N1,val_f1_N2,val_f1_N3,val_f1_REM
1,0.04595937165972178,0.6955396379743304,0.050063262464843584,0.7457102605502264,0.6603259241210344,0.6818169923730741,0.9137310278837528,0.4125601393553152,0.7597880378286554,0.6332709750445135,0.6897347817531334
2,0.03497405393240375,0.7484247116815477,0.05330209358428856,0.699323693291544,0.6093054464368266,0.6404100406562415,0.9084796984184036,0.4293722100709831,0.6557593865716976,0.5145031798330846,0.6939357283870387
3,0.03271042380739735,0.756843494233631,0.04815430239977409,0.7478119954411625,0.663170931056349,0.6942040719695292,0.9244681785721527,0.4353605114186076,0.721867244090776,0.6999423482167707,0.6893820775493386
4,0.03066386371938279,0.7657198951357886,0.059679247031215764,0.7046791401525945,0.6141805638587119,0.6436925095682858,0.9190142816148,0.44854528765968843,0.6630522755172009,0.49104319702859583,0.6968075060211438
5,0.029809873704964827,0.7680982317243303,0.054077911339452105,0.7100614968183113,0.6217226474016501,0.6476526259052346,0.9262379383797917,0.43708639436748026,0.6483213058494075,0.5056162442940343,0.7210012466354597
6,0.028802134151711862,0.7737041655040923,0.05471655472833129,0.7436726343115839,0.6585537192240392,0.6838059729812234,0.9176707402001469,0.46495907066239545,0.7428477819933423,0.5965557182926012,0.6969965537576314
7,0.027938418284715487,0.7770257859002976,0.04908893932646636,0.77014001013075,0.6895394634505299,0.7081891190570461,0.9260269185529498,0.4604904632152589,0.7717233733079486,0.6697611858233761,0.712943654385697
8,0.027193467931023667,0.7787853422619048,0.05416426987363932,0.7144936999398487,0.6270416889406922,0.6566488576591599,0.9266835598112668,0.46411875358060634,0.656905340858814,0.5191816432044061,0.7163549908407062
9,0.02685239528675863,0.7813602992466517,0.05401197403595201,0.7126068477538228,0.6232378423716332,0.6524480470733425,0.9224982622293132,0.4470202548790248,0.6528746937933246,0.5221988101340742,0.7176482143309761
10,0.026440564464012693,0.7832223074776786,0.06357732254180314,0.7176433342830911,0.62463601342171,0.644918428858168,0.9210157984445049,0.42463139689592483,0.708612088482912,0.5415075634878682,0.6288252969796304
11,0.025827444677166307,0.7860389346168155,0.05397629876502139,0.7367113052838193,0.6507939711538391,0.6685552455372203,0.9123782124824562,0.4348410316193548,0.7302833824650082,0.6031801250004886,0.6620934761187938
12,0.025421287514161253,0.7870930989583333,0.05399742974844389,0.7215484218191028,0.6347473270569244,0.6596408863145002,0.9120278095053552,0.44399459745449404,0.6911417947990118,0.5704015098895584,0.6806387199240812
13,0.02506901828746777,0.789872814360119,0.05597601231471357,0.7550637920663564,0.6727951407154343,0.6889964157278486,0.9209411691155657,0.4443993911153358,0.7533192485611455,0.6067091391794701,0.7196131306677261
14,0.024831167171734187,0.7895688011532738,0.050900019400208864,0.7541500459049609,0.6715398105070047,0.6899217550564359,0.918580373419083,0.43654578750991546,0.746657663919155,0.6336961485766479,0.7141288018573783
15,0.02440240753639955,0.7916700090680804,0.06444256383905157,0.7007028207807009,0.6088203161506929,0.627431253564696,0.9249093698505597,0.39279766773631997,0.6357510007474941,0.4555572926106139,0.7281409368784926
