epoch,train_loss,train_acc,val_loss,val_acc,val_kappa,val_macro_f1,val_f1_W,val_f1_N1,val_f1_N2,val_f1_N3,val_f1_REM
1,0.05359851168970532,0.6653680029141876,0.045248757078291194,0.6933568657380907,0.5998706740079385,0.6498437772355766,0.8495129122215335,0.3762599812972274,0.733059951004206,0.6504491493602149,0.6399368922947015
2,0.041953141605017695,0.7235382805136834,0.042542203621285954,0.6895125771163264,0.5982245343938057,0.6458520099349527,0.8403760426895901,0.37066677356270167,0.7109547771120214,0.6146518168914742,0.6926106394189767
3,0.03913205587280169,0.7322535227555262,0.04054426965213981,0.7220584494053298,0.6347974517111634,0.6741711129287908,0.8637961268968868,0.38045011164649195,0.7525394803953332,0.670862177470107,0.7032076682351351
4,0.03777798197461217,0.7383295171353074,0.043421377753065905,0.7136615149780576,0.6224357593834513,0.6597646870742135,0.8785058260519252,0.387696795909426,0.7534421533950953,0.6602270933647193,0.6189515666499016
5,0.03636309343194319,0.7448093924728385,0.041078223643564664,0.729681835527571,0.6424546618820695,0.6793256753820454,0.872467393246382,0.3972305437157109,0.7668961304448502,0.6642078015939417,0.6958265079093421
6,0.03554339042640783,0.7478341630672981,0.03897098541466608,0.744764039941487,0.6614098850443157,0.6880234361681206,0.8839759205298666,0.38441905405898125,0.7701401534397713,0.6822458080813331,0.7193362447306506
7,0.03484726848495325,0.7513560512758244,0.040477338547668565,0.7508033613178147,0.6665164561810071,0.6912099370339323,0.8745757275107606,0.37184565702842,0.7962429261060587,0.7038993400825252,0.709486034441897
8,0.03428168267322595,0.7545467686632321,0.03891076094210944,0.7351686224003053,0.6507037001248467,0.6794530295596355,0.8714414121805862,0.3821371428379149,0.7633479019477756,0.665978188045844,0.7143605027860568
9,0.033810725127150026,0.7561943832503599,0.039363263355611765,0.7195660815366024,0.6334751859424135,0.6737074575947916,0.8699107282378027,0.4060434237316672,0.737758134192324,0.6356466333735147,0.7191783684386492
10,0.0331883915383234,0.7585974315830861,0.03966447569915349,0.7420252178337468,0.6578664206625416,0.6898487151892608,0.8964554815438432,0.409476500896695,0.7635318807307145,0.6822970123639848,0.6974827004110666
11,0.03270919676900156,0.7607307441007939,0.03927775771479554,0.7287457069261591,0.6441365099102945,0.6809671136363477,0.870464422419556,0.4120915236795065,0.7520796932259212,0.6453170230820507,0.7248829057747036
12,0.03238550609483942,0.7614254656050697,0.04109038371602356,0.7380747948864721,0.6508052011369612,0.6680679444343507,0.8972166642911398,0.3660300690776107,0.7424946623370382,0.6165981127510283,0.7180002137149365
13,0.03182450822971345,0.7646041850971685,0.041451759335023944,0.7481492081663804,0.6635252921116896,0.6855391706763857,0.8910161678369626,0.3914117516074262,0.77301530495374,0.6577183522177632,0.7145342767660364
14,0.03150114509651019,0.7654394120742193,0.04000841358122486,0.7237343382306176,0.6378298092189749,0.6697652950000027,0.9028802282442779,0.41120569374315435,0.7069230384290295,0.6102352929125309,0.7175822216710203
15,0.03128007916485255,0.7671630615159557,0.039225702678496496,0.7356539782484258,0.6513783555962182,0.6782582010905578,0.8906214372374606,0.3988100026816841,0.7422524752475248,0.6325793027977364,0.7270277874883828
