epoch,train_loss,train_acc,val_loss,val_acc,val_kappa,val_macro_f1,val_f1_W,val_f1_N1,val_f1_N2,val_f1_N3,val_f1_REM
1,0.05130491404107752,0.6736802393384788,0.03866778691371486,0.7118922514693747,0.6225665087787515,0.6526983095750989,0.9107939070760313,0.3905988948705087,0.6620757089877485,0.6904805276146796,0.6095425093265266
2,0.03798986974312502,0.7364346536800342,0.03373508970648416,0.7716503309250745,0.6945846654891585,0.7008049942556706,0.9111784263913445,0.3855040387220883,0.7850063523457929,0.6892293960130913,0.7331067578060361
3,0.03547239700439467,0.7475858108147705,0.035470497970519196,0.750143569275333,0.6676273888567164,0.6740203013777951,0.9185092620692528,0.37943238351211334,0.7363078706605762,0.6454614707398403,0.690390519907193
4,0.03399861276539576,0.7518124732619538,0.03893911554899352,0.7734864177571196,0.6945362113244984,0.7064903844327909,0.9297920369081731,0.46982587789708735,0.7882805668762359,0.6527631582032029,0.6917902822792551
5,0.032639935729259634,0.758725686691632,0.0328519897191332,0.764260512975968,0.6859909355080092,0.6987205480869288,0.9240562541023777,0.42528681712030514,0.7420410183917713,0.6957086314317464,0.7065100193884435
6,0.031635154360575624,0.7616923644930467,0.031131238474408553,0.7483394802876437,0.6690116062452975,0.7040732192964134,0.9267338100383321,0.46247881938083896,0.6757379242388435,0.6957518821571004,0.759663660666952
7,0.030898660650276497,0.7650212146251986,0.033240138868621226,0.751929975243773,0.6701294377536835,0.6939653714730094,0.9338545335713938,0.43875505286323474,0.6801500076558805,0.6774066249260073,0.7396606383485304
8,0.03026871018697362,0.7681653158459185,0.03342700980442173,0.745136748682194,0.6638743385065442,0.7050041041379813,0.9268362382504369,0.44733020013257757,0.7048348049485988,0.6926597780329123,0.7533594993253806
9,0.02985343744241457,0.7694260330408997,0.030817898464879697,0.7543891779922195,0.6757410754643476,0.7142129303224358,0.9212153852738505,0.44830544189424665,0.7048095566869799,0.7617632882241684,0.7349709795329338
10,0.029001763228522014,0.77258346665729,0.02756948971585405,0.7902153960154263,0.7196047766495026,0.7409449605101779,0.9324748756536528,0.4874862342021081,0.7594117868291399,0.7226537460390785,0.8026981598269105
11,0.028458641520263433,0.7743522799861695,0.028291404033180437,0.7904019097660789,0.7201204756185915,0.7439725748399021,0.9183291112677594,0.47815111728520115,0.7895773692345468,0.7417794734626821,0.792025802949321
12,0.02818399210028037,0.7771356739745776,0.03070833620545065,0.7672939928257465,0.6918825278490959,0.7118700850939303,0.9212256865787571,0.4590947832525921,0.7457473911564829,0.6766300415770333,0.7566525229047864
13,0.02781113595760454,0.7772550794962405,0.02894241931879495,0.7876450428602705,0.7164893056970304,0.755456843535822,0.9278555934875354,0.47865189197598523,0.7644928170732419,0.8058719148249718,0.8004120003173755
14,0.02739475562167238,0.779659599031863,0.037640363566510335,0.7529008572054093,0.6714864701032157,0.7042357371081651,0.9159241031542923,0.4648789308358351,0.7338984774389173,0.6620610409558315,0.7444161331559493
15,0.026856673515851193,0.7821274108194588,0.031037780174032043,0.7721168258138399,0.6977289678985088,0.7360157837146748,0.923756498503557,0.4731906275642653,0.7491209747863015,0.7411241758988649,0.7928866418203855
16,0.026715087343663128,0.7803517115279804,0.029022412627720328,0.7766622038094275,0.7030097915233992,0.7379561468687805,0.9348034005443726,0.46631159343744616,0.7366409791477788,0.7517687559680895,0.8002560052462159
17,0.02616371326121002,0.7838736616325884,0.03134475997329466,0.7710251098873339,0.6956872567118537,0.7204993629672934,0.9243537515828139,0.4736952530815631,0.7416149944665797,0.7029688326468811,0.7598639830586295
18,0.02589559300143883,0.7842559058117524,0.03131858613685711,0.7844305225753212,0.7112389946630622,0.7410481438709523,0.9318105570211218,0.4714225011059629,0.7683714572875842,0.7489451534186279,0.7846910505214646
19,0.025719804060306873,0.7861545268611145,0.030677161460182786,0.7686644268175618,0.6936679044820098,0.725964712483876,0.9221693982460354,0.4829818604048935,0.7449374722275122,0.6857067393584815,0.7940280921824576
