epoch,train_loss,train_acc,val_loss,val_acc,val_kappa,val_macro_f1,val_f1_W,val_f1_N1,val_f1_N2,val_f1_N3,val_f1_REM
1,0.06592004773376571,0.6242688413948256,0.08849733071152217,0.667846947738252,0.5479890972650421,0.5590120064202214,0.5936542959269229,0.04503093429399326,0.8210531715460879,0.8334177764910249,0.5019038538430781
2,0.044347149335960186,0.7375287910439766,0.05573165261865212,0.7411725955204216,0.6471014454039925,0.6743240274005868,0.747999659757861,0.26296268068998807,0.8372795763125152,0.8332322975536305,0.6901459226889397
3,0.03946206927306683,0.7568254860999518,0.04564748635780611,0.7317486458790806,0.6422348205774273,0.7019527076940199,0.7865065172673992,0.39155473261360785,0.8119213696892834,0.8375148989824365,0.6822660199173719
4,0.03730332852726904,0.7651173067652258,0.042215028855022,0.7028473137168789,0.611075554739134,0.676530030222069,0.6374022850270595,0.3595179574910402,0.8288603117941886,0.8275292522210824,0.729340344576974
5,0.03620429037528829,0.7686244576570785,0.04643301484631076,0.7226449275362319,0.62871414311252,0.6823772032347046,0.6640044495272377,0.36649273536952903,0.8719322566534421,0.8287521502293578,0.6807044243939558
6,0.03455431241121262,0.7766303765600728,0.055353676898222536,0.784903381642512,0.7063435972039742,0.6899233685112931,0.8310212920804821,0.19450708903690495,0.8510275499031993,0.830739732593772,0.7423211789421071
7,0.03329833159583875,0.7799835288446088,0.040602733638975236,0.7614587908066169,0.6814862931380852,0.7202873020602317,0.8016690928774509,0.3966239591120074,0.8350982156420533,0.8259037747020311,0.742141467967616
8,0.03297771150630884,0.7797585569660935,0.040889630191004396,0.750007319572537,0.6686071176178208,0.7081551639460947,0.7948661253747307,0.41620399239686556,0.8360092725752702,0.7526732997218876,0.7410231296617192
9,0.03177323736934039,0.7852703679897156,0.04353706128529216,0.7594495681452204,0.6764373698027275,0.7056315306430017,0.8097081418839989,0.386485724778164,0.8536830577547979,0.7894179726996967,0.6888627560983503
10,0.031153445041832886,0.7877832235256307,0.04172349756143474,0.7625054896794027,0.6818651327073536,0.7188545660352419,0.7924679787399173,0.40652247254189,0.859144882956389,0.8029267259290643,0.7332107700089491
11,0.030527591117764426,0.7908538218436981,0.04550193933916078,0.7892841458058849,0.7145736842614245,0.7259963767402638,0.8402916584555615,0.3614168801149497,0.8522639613429259,0.8181516398884611,0.7578577438994208
12,0.029707976734400676,0.7924400074990626,0.045780957660007504,0.7872730932513541,0.7112340218883244,0.7298210375634478,0.8195559665229329,0.39314006404854207,0.8650113574058118,0.821611269309276,0.749786530530676
13,0.02911635391832011,0.7951738175585195,0.046573183938965604,0.7389712340799297,0.6516535752819321,0.7035065063068139,0.7696592398427261,0.3993007653784371,0.8075880887638099,0.8352015348267102,0.705782902722386
14,0.028590661647026033,0.7989789222775725,0.04254175337175865,0.7463694920216659,0.6637817465895339,0.707194478521283,0.8162767290820009,0.3585726460888576,0.8336301667194631,0.8239900791628444,0.7035027715532493
15,0.02819867694617831,0.7987887674754941,0.03981590695756082,0.7629849216805739,0.6831831506999937,0.7243721218316514,0.8057554711047045,0.39227207853239116,0.8634866563356992,0.836433522040472,0.7239128811449906
16,0.02799696919572482,0.7989360704911886,0.03778863605050486,0.7673089591567852,0.6906142360175611,0.7300520820767649,0.8290208220918915,0.40549403969570097,0.8460604318947657,0.8220444533607509,0.7476406633407154
17,0.027278267465820367,0.8035774546038889,0.05494342967743102,0.7768774703557312,0.695842872840156,0.7065394693047335,0.7776274890941175,0.35198659765458956,0.8642558515398555,0.8013158105360887,0.7375115976990165
18,0.026720341931050964,0.8037448443944507,0.058559254305310414,0.7244784804567413,0.6299799015134067,0.6597206289788209,0.762713187709284,0.36854082998661314,0.8131555313029342,0.6812386883849675,0.6729549075103055
19,0.026420286404474476,0.8053651775670898,0.04308284102361543,0.7768427023861807,0.6999181321994689,0.7281391455648905,0.8355680747599517,0.39197527911448715,0.8466358240824714,0.827490454703228,0.7390260951643136
