epoch,train_loss,train_acc,val_loss,val_acc,val_kappa,val_macro_f1,val_f1_W,val_f1_N1,val_f1_N2,val_f1_N3,val_f1_REM
1,0.056586270745359435,0.6756979130367445,0.0386970687381714,0.7495179896740884,0.6799574786885103,0.7069399145755156,0.8402139012991762,0.36386802834031545,0.7877922882702336,0.8417468838298743,0.7010784711379787
2,0.04308890793479019,0.743781056000826,0.04214603736043691,0.7513532591158438,0.6783539478288487,0.6851686415965459,0.8874323572548425,0.3214819355580246,0.8244810100632496,0.8627597623206118,0.5296881427860014
3,0.04041331354734208,0.7556510628412126,0.03964157939017619,0.7471704582123265,0.6774595845009908,0.6993754713414944,0.8869227719466645,0.32823681362795404,0.7970929665398497,0.8645676435895109,0.6200571610034932
4,0.038755600621968735,0.7609188059008015,0.037662775911632404,0.7614351403678606,0.6928672428711473,0.7106643242545061,0.8858320704528354,0.36587985137137824,0.7968799776037996,0.8320012153642294,0.6727285064802877
5,0.03694567581219748,0.7697964662304306,0.04275897304511233,0.7396942562116812,0.6662741349069343,0.6797502606957114,0.8920956568631517,0.3286613248658348,0.8189217029780153,0.861668579276943,0.497404039494613
6,0.036070989687968645,0.7727475122933364,0.043122297431011425,0.6972571797353985,0.6155979542063234,0.6620957128145626,0.8890495742400032,0.3694508942579228,0.6110887799126403,0.7221726253737477,0.7187166902884987
7,0.0348996412316665,0.7771156799731547,0.03757431468135693,0.7358180058083252,0.6632019495748063,0.6932398850056403,0.8859253766914705,0.3653167534868089,0.7490420342714162,0.809984171435529,0.6559310891429765
8,0.03459472349993548,0.779156825544327,0.040294685117309395,0.7220333171990965,0.6465530027925079,0.6811508527352104,0.8847505340707169,0.35999176691213464,0.6782175676369423,0.7687858208220713,0.7140085742341867
9,0.03393062868968657,0.7809733999303055,0.038986925023656596,0.7409910454985479,0.6678741052956466,0.6892438587957781,0.8780890095031694,0.34958361809299615,0.7280170879316483,0.7903431741953622,0.7001864042557144
10,0.03327000938380732,0.7840702881996877,0.0369008619048419,0.7741469022265247,0.7089389881254061,0.7279622219068587,0.8907323174284172,0.4010680061998665,0.7944193654330369,0.8414247009618325,0.7121667195111405
11,0.032614548766956186,0.7865883248796479,0.043703695266581494,0.6924310261374637,0.6105699647623104,0.6558684746561594,0.8875953051346136,0.3559669066214551,0.6748949560921866,0.7545122610556876,0.606372944376854
12,0.03208716799130643,0.7896348782282108,0.04662302172179753,0.6969405453372055,0.6194824296119927,0.6497762619589785,0.8863057307686092,0.31348007107744585,0.7702785671389414,0.8493771431051695,0.42943979770472673
13,0.03168337892895446,0.7917947625869568,0.04725282892595169,0.7151924007744433,0.6362231549573321,0.6607299290573296,0.821505338454491,0.32364035475040054,0.6925609048201068,0.802885044688157,0.663058002573493
14,0.031237608852778622,0.7933951549412114,0.044848540818002276,0.7127218457566957,0.6341814314950629,0.6593336507109185,0.8943350372485785,0.34003140777764645,0.7534554571019261,0.8099802786848146,0.49886607274162714
15,0.030767959825751968,0.7945051044772267,0.04412153863340403,0.6994837044207809,0.6196937885384202,0.6535449201815164,0.883026381284221,0.32435923458749283,0.6920170733114149,0.7836134944032608,0.5847084173211927
16,0.030664262842396626,0.7949923206979775,0.04730081784882423,0.6797071636011617,0.5965049615529492,0.6283634521751413,0.8902952317960435,0.31555662868314266,0.7035094137243968,0.7822668417362878,0.4501891449358359
17,0.030137169483199364,0.7977220221731779,0.04418577268333801,0.7022547595998709,0.6228015838222241,0.6591519774232328,0.8897260524487034,0.3369444870288041,0.71613411927348,0.7895779833726152,0.5633772449925616
18,0.02985725634385068,0.7994282469250525,0.04765120242377031,0.6905413036463375,0.6101804050004341,0.6377798289974144,0.8900811253646645,0.31386138613861386,0.7283531231343414,0.8091255059098322,0.44747800443961955
19,0.029509443642018626,0.8000045172364838,0.05124657558113163,0.6639762826718296,0.579192116419136,0.6136910938662905,0.8898573896897646,0.3186900677089572,0.6913376580808063,0.7794446536578618,0.38912570019406284
20,0.02912598104626269,0.8008350434300022,0.041418389300026885,0.7180300096805421,0.6435310717757738,0.6729135964651111,0.8847329599242664,0.3279822424700924,0.7392337992819047,0.8301660955945261,0.5824528850547654
