epoch,train_loss,train_acc,val_loss,val_acc,val_kappa,val_macro_f1,val_f1_W,val_f1_N1,val_f1_N2,val_f1_N3,val_f1_REM
1,0.050058873480610756,0.6738106993082392,0.04914473550152012,0.6498165864808568,0.5544174317067032,0.609579067436038,0.8698244893769886,0.38206265153477226,0.6545930828887462,0.5150908833746727,0.6263242300050095
2,0.041278222147850055,0.7190788913668942,0.04814930485232594,0.6855333738870762,0.5915775375863619,0.6299187796219371,0.8862018459967765,0.3862643769919624,0.704205801999796,0.5193688568602027,0.6535530162609476
3,0.03874346230471887,0.7292931442482847,0.04288166501644657,0.6975741488322366,0.6084939904791444,0.6491797892516478,0.8899251954802126,0.37816036150427607,0.6889069411131343,0.64358125485135,0.6453251933092655
4,0.03736076037466681,0.7345136961814127,0.045518645314040436,0.6972865859278512,0.6105800155328847,0.6505484059121354,0.9049620741044866,0.38254481900804727,0.6859654508497207,0.5766099623504366,0.7026597232479863
5,0.03634614284404478,0.7398735649795423,0.04770202212015467,0.6694339987833877,0.5791197095343635,0.6254983420947215,0.8806949188909362,0.39282608943277736,0.6536098489320122,0.4953017098695229,0.7050591433483595
6,0.03548704173197287,0.7420166612755863,0.04466326848198408,0.710817710925547,0.6218220797229854,0.6549003273614905,0.8956025973895195,0.40596964174270744,0.7256062419197655,0.5461580573623702,0.7011650983930896
7,0.03464329403053793,0.7469032499702072,0.045671993453047996,0.6773871407767885,0.5871230602840909,0.6325483760707107,0.8668604334414588,0.3899030955014002,0.6736437801901383,0.5140510227168708,0.7182835485036856
8,0.034257231713785787,0.7481081564207767,0.04952539552125928,0.7299553908827813,0.6395386346576374,0.6690529356126411,0.8971364365489093,0.4067252785347675,0.7704292905040873,0.6347565649984921,0.63621710747695
9,0.033917671723120386,0.7505619491876493,0.04757381467703242,0.6752488525134104,0.5853742829416915,0.6307756212407709,0.9030978692591218,0.4041317750665593,0.654398079283379,0.5055842452387006,0.6866661373560937
10,0.03327439010437427,0.7535708813565093,0.04634386473409747,0.6832264189201644,0.5899012384164206,0.640119360522541,0.8353464248680453,0.38316259303664485,0.726582230485587,0.5625791332869534,0.6929264209354745
11,0.032815874747223035,0.7551909009913913,0.04091919573511234,0.7330254935574849,0.6495197904746511,0.6684709951841891,0.9104447587919401,0.39135772280636966,0.7302792619969618,0.5880866080677626,0.7221866242579111
12,0.03244931035147271,0.7573006577117986,0.04151362315003021,0.728117108149459,0.6447316783065021,0.6806383826715005,0.8858369317819234,0.401440847148685,0.7530298526331615,0.636415750227008,0.7264685315667239
13,0.032099985053144785,0.7583739083062361,0.04641426007554816,0.702090821950635,0.6154079305090044,0.655584283562128,0.8982496611686909,0.3972165220529227,0.6934293741796209,0.5704299279005356,0.7185959325088694
14,0.031713605558483175,0.7599963397402066,0.04229998968363217,0.7350407380781212,0.6518675104610623,0.67960769939991,0.8932486453172938,0.3838066618698946,0.755997553654212,0.6530516534070169,0.7119339827511324
15,0.03140891512809939,0.7613025417524983,0.041893830086152314,0.7448865416874044,0.6631734477721594,0.6910838311299954,0.8940502591826142,0.39327343395710684,0.7713214865893075,0.6779531285151674,0.7188208474057812
16,0.03108375035021495,0.7627727461028164,0.040975139059470624,0.7303263654629578,0.6469491320484637,0.6694117498801203,0.9020486766629436,0.3823910531046801,0.7339877503678115,0.6056877465326378,0.7229435227325283
17,0.030783688876424062,0.7631973646129488,0.04268868928088661,0.7150634113071209,0.629101661495937,0.6568154549045331,0.8959501174114091,0.3913438681513903,0.7142260527828349,0.5619046706219508,0.7206525655550801
18,0.03067300362471975,0.7644500814336869,0.043345228688798504,0.7167486958284945,0.631894617230098,0.6658083193704396,0.8986444160465058,0.39995410648087704,0.7146617331588487,0.5897976704446958,0.7259836707212707
19,0.03037686843354194,0.7659831344308438,0.041291272570174356,0.7284152703275636,0.6450111163617955,0.6671907670501895,0.9135890802121124,0.3948852369766672,0.7208811699020726,0.5771010169383228,0.7294973312217725
20,0.03005941117825749,0.7674570274150622,0.042574592914107,0.7493986064259249,0.6670372276767522,0.6888498901429138,0.8891625490855674,0.40588585485302214,0.7816188974009396,0.6361060439102535,0.7314761054647863
21,0.029814938868570756,0.7694470454042459,0.042509983868816575,0.7118693432136998,0.6256310942682776,0.6624755855772134,0.8824605493117657,0.3967577328477372,0.7146889956555,0.6066694172650643,0.711801232806
22,0.029536729921065506,0.7698559162850349,0.045009897819901036,0.7375435491898468,0.653925998228188,0.6851813016584354,0.8925231941683234,0.4052163156302566,0.7587235957941878,0.6370519203079269,0.7323914823914824
23,0.029428517127167594,0.7700890095734236,0.04365368687518335,0.719533078950764,0.6348021580361927,0.6755180881573574,0.882952186325506,0.39966661180236246,0.7364794687076025,0.6318669107522127,0.7266252631991029
