epoch,train_loss,train_acc,val_loss,val_acc,val_kappa,val_macro_f1,val_f1_W,val_f1_N1,val_f1_N2,val_f1_N3,val_f1_REM
1,0.059028893847025546,0.6648989300021084,0.037970940349653204,0.7549274255156608,0.6850105109868456,0.7009958497413667,0.9393682669701178,0.3484495559761246,0.6999633418407929,0.7517078401779331,0.7654902437418656
2,0.0350992904079443,0.7779339289479232,0.09883539320163012,0.564385451150157,0.4561895288900084,0.5126778931511318,0.7070291846846058,0.10550928213453802,0.5485942189227611,0.7916073064007326,0.410649473613021
3,0.03111129580448505,0.7962082279148218,0.037981096984317904,0.8266021560139207,0.7702870867098726,0.7421758952118919,0.9164306796885432,0.289321004442027,0.8276544468928508,0.86298585621884,0.8144874888171985
4,0.029205768760871012,0.8042826270293063,0.04311461486839252,0.7901769798828623,0.7252586094400935,0.7186008239221888,0.923137865308348,0.2979277422154714,0.7736924340780593,0.8723623686325127,0.7258837093765526
5,0.02844933105855332,0.8076270293063462,0.0355256275289097,0.7868517103811221,0.7233986405894741,0.7405352995685143,0.8856821829855538,0.36355604374611966,0.8043903256437469,0.8748674307765043,0.7741805146906469
6,0.027122601869078396,0.8108416350411132,0.04944780860676848,0.7540425261013496,0.6804265580740145,0.6863538602767744,0.831058963217045,0.2699126841298407,0.7435626944792766,0.8055830223080837,0.7816519372496253
7,0.025459458504831164,0.8215824636306135,0.041232738064972636,0.7772026992615227,0.7100864221597809,0.704642372354516,0.9104647147556476,0.3038228459470543,0.7389351292542434,0.7741483144186144,0.7958408573970202
8,0.025342479359964115,0.8195314147164242,0.0751338992123106,0.6917600373482726,0.6025061061059018,0.6164751362388095,0.7983062953565185,0.17601261456588155,0.639813069028003,0.8261933904528764,0.6420503117907682
9,0.024128561572022714,0.8244142683955302,0.0500115376119809,0.7579046770223241,0.6860083367420711,0.6931556844054902,0.8551430932683542,0.24361672920289193,0.7707026613306004,0.8540097347996878,0.7423062034259169
10,0.023728741178551782,0.8243457463630613,0.03980067361042032,0.7888804006451066,0.7250891450129634,0.7308436725523391,0.9123111221203865,0.35813366960907944,0.7761093030000322,0.8465766992695307,0.7610875687626668
11,0.023390364295353547,0.8284610215053764,0.03757306914464403,0.8214497920380274,0.7644191163102261,0.7473592471085155,0.9207120344641092,0.3184449958643507,0.8211867684726364,0.8558563988812807,0.8205960378602009
